2022-04-19 07:59:40 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) [spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) [spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) [spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) [spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.boot.actuate.metrics.web.servlet.WebMvcMetricsFilter.doFilterInternal(WebMvcMetricsFilter.java:96) [spring-boot-actuator-2.6.6.jar:2.6.6]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) [spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) [spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) [spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:197) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:135) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:360) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:889) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1743) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_181]
2022-04-19 08:55:31 [http-nio-9090-exec-3] ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] log (175) - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is javax.validation.UnexpectedTypeException: HV000030: No validator could be found for constraint 'javax.validation.constraints.NotBlank' validating type 'java.lang.Integer'. Check configuration for 'bill.totalCost'] with root cause
javax.validation.UnexpectedTypeException: HV000030: No validator could be found for constraint 'javax.validation.constraints.NotBlank' validating type 'java.lang.Integer'. Check configuration for 'bill.totalCost'
	at org.hibernate.validator.internal.engine.constraintvalidation.ConstraintTree.getExceptionForNullValidator(ConstraintTree.java:116) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.constraintvalidation.ConstraintTree.getInitializedConstraintValidator(ConstraintTree.java:162) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.constraintvalidation.SimpleConstraintTree.validateConstraints(SimpleConstraintTree.java:54) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.constraintvalidation.ConstraintTree.validateConstraints(ConstraintTree.java:75) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.metadata.core.MetaConstraint.doValidateConstraint(MetaConstraint.java:130) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.metadata.core.MetaConstraint.validateConstraint(MetaConstraint.java:123) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateMetaConstraint(ValidatorImpl.java:555) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateConstraintsForSingleDefaultGroupElement(ValidatorImpl.java:518) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateConstraintsForDefaultGroup(ValidatorImpl.java:488) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateConstraintsForCurrentGroup(ValidatorImpl.java:450) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateInContext(ValidatorImpl.java:400) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateCascadedAnnotatedObjectForCurrentGroup(ValidatorImpl.java:629) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateCascadedConstraints(ValidatorImpl.java:590) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validateInContext(ValidatorImpl.java:409) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.hibernate.validator.internal.engine.ValidatorImpl.validate(ValidatorImpl.java:172) ~[hibernate-validator-6.2.3.Final.jar:6.2.3.Final]
	at org.springframework.validation.beanvalidation.SpringValidatorAdapter.validate(SpringValidatorAdapter.java:109) ~[spring-context-5.3.18.jar:5.3.18]
	at org.springframework.boot.autoconfigure.validation.ValidatorAdapter.validate(ValidatorAdapter.java:66) ~[spring-boot-autoconfigure-2.6.6.jar:2.6.6]
	at org.springframework.validation.DataBinder.validate(DataBinder.java:900) ~[spring-context-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver.validateIfApplicable(AbstractMessageConverterMethodArgumentResolver.java:250) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor.resolveArgument(RequestResponseBodyMethodProcessor.java:139) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.resolveArgument(HandlerMethodArgumentResolverComposite.java:122) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:179) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:146) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:895) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:808) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1067) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:963) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:681) ~[tomcat-embed-core-9.0.60.jar:4.0.FR]
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883) ~[spring-webmvc-5.3.18.jar:5.3.18]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:764) ~[tomcat-embed-core-9.0.60.jar:4.0.FR]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:227) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53) ~[tomcat-embed-websocket-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.boot.actuate.metrics.web.servlet.WebMvcMetricsFilter.doFilterInternal(WebMvcMetricsFilter.java:96) ~[spring-boot-actuator-2.6.6.jar:2.6.6]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) ~[spring-web-5.3.18.jar:5.3.18]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117) ~[spring-web-5.3.18.jar:5.3.18]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:197) ~[tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:135) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:360) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:889) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1743) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.60.jar:9.0.60]
	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_181]
2022-04-19 08:56:54 [Thread-50] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:56:54 [Thread-50] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338814126, current=DOWN, previous=UP]
2022-04-19 08:56:54 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:56:54 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:56:54 [Thread-50] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:56:57 [Thread-50] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:56:57 [Thread-50] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:56:58 [Thread-50] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:57:00 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 10900 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:57:00 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:57:00 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:57:01 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:57:01 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:57:01 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:57:01 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:57:04 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:57:04 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:57:04 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:57:05 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:57:05 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 5664 ms
2022-04-19 08:57:06 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer startServer (61) - Unable to start LiveReload server
2022-04-19 08:57:13 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:57:13 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:57:13 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:57:13 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:57:13 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:57:13 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650338833679 with initial instances count: 3
2022-04-19 08:57:13 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:57:13 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338833682, current=UP, previous=STARTING]
2022-04-19 08:57:13 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:57:13 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer start (220) - Tomcat started on port(s): 9090 (http) with context path ''
2022-04-19 08:57:13 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration onApplicationEvent (144) - Updating port to 9090
2022-04-19 08:57:13 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:57:17 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarted (61) - Started CustomerbillservicessApplication in 18.422 seconds (JVM running for 1266.533)
2022-04-19 08:57:17 [Thread-56] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:57:17 [Thread-56] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650338837112, current=DOWN, previous=UP]
2022-04-19 08:57:17 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:57:17 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener onApplicationEvent (63) - Condition evaluation unchanged
2022-04-19 08:57:17 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:57:18 [Thread-56] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:57:21 [Thread-56] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:57:21 [Thread-56] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:57:21 [Thread-56] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:57:23 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 10900 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:57:23 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:57:23 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:57:24 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:57:24 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
